,Elong %,Hydrogen Ml/100gm,Moisture,YS(Kgf/mm2),UTS,Hardness,Ferrite (Fn),Hardness_Scale,V,C,Cr,Mn,Mo,Ni,P ,S ,Si ,Cb,UTS(Kg/mm2),Cu
920,,,,,,,,HRC,,0.11,,1.925,2.5,,0.0125,0.0125,0.1,,,0.175
921,,,,,,,,HRC,,0.015,19.0,1.75,2.5,12.5,0.015,0.01,0.25,,,0.125
922,,,,,,,,HRC,,0.1,,1.4,0.525,,0.0125,0.0125,0.15000000000000002,,,0.1
923,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175
924,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175
925,,,,,,,,HRC,,0.1,,1.025,,,0.015,0.015,0.225,,,0.175
926,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
927,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
928,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
929,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
930,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
931,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
932,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
933,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
934,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
935,11.0,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
936,,,,,,,,HRC,,,,,,,,,,,,
937,,,,,,,,HRC,,,,,,,,,,,,
938,,,,,,,,HRC,,,,,,,,,,,,
939,,,,,,,,HRC,,,,,,,,,,,,
940,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,
941,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,
942,11.0,,,207.5,,,,HRC,0.05,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,245.0,
943,9.5,,,230.0,,,,HRC,,,,,,,,,,,275.0,
944,24.5,,,475.0,,,,HRC,,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,570.0,
945,24.5,,,475.0,,,,HRC,,0.1,0.15,0.6,0.25,0.5,0.015,0.015,0.3,,570.0,
946,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.375,0.015,0.015,0.3,,470.5,
947,7.5,,,421.5,,,,HRC,,0.05,1.05,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,
948,7.5,,,421.5,,,,HRC,,0.05,1.4,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,
949,7.5,,,421.5,,,,HRC,,0.05,1.4,0.95,1.0,2.375,0.015,0.015,0.3,,470.5,
950,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.125,0.015,0.015,0.3,,470.5,
951,7.5,,,421.5,,,,HRC,,0.05,1.05,0.5,1.0,2.125,0.015,0.015,0.3,,470.5,
952,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,
953,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,
954,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,
955,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,
956,9.0,,,372.5,,,,HRC,,,,,,,,,,,415.0,
957,11.0,3.0,0.1,207.5,,,,HRC,0.04,0.06,0.225,0.55,,0.30000000000000004,0.0125,0.0125,0.55,,585.0,0.45
958,11.0,3.0,0.1,207.5,,,,HRC,0.04,0.06,0.225,0.55,,0.30000000000000004,0.0125,0.0125,0.55,,585.0,0.45
959,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525
960,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525
961,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525
962,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525
963,10.0,3.0,0.1,230.0,,,,HRC,,0.06,0.575,0.9,,0.6000000000000001,0.015,0.015,0.575,,615.0,0.525
964,,,,,,,,HRC,,,,,,,,,,,,
965,,,,,,,,HRC,,,,,,,,,,,,
966,,,,,,,,HRC,,,,,,,,,,,,
967,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
968,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
969,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
970,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.05,,,
971,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
972,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.05,,,
973,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
974,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
975,,,,,,,,HRC,,0.04,,0.25,,,0.015,0.015,0.025,,,
976,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,
977,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,
978,,,,,,,,HRC,,0.04,,0.375,,,0.015,0.015,0.025,,,
979,,,,,,57.0,,RC,0.5,0.425,5.5,0.75,1.75,,,,0.75,,,
980,11.0,,,200.0,,,,HRC,0.025,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,0.025,530.0,0.15
981,11.0,,,200.0,,,,HRC,0.025,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,0.025,530.0,0.15
982,11.0,,,21.5,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.015,0.015,0.45,,25.5,
983,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
984,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
985,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
986,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
987,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
988,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
989,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
990,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
991,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
992,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
993,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
994,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
995,11.0,5.0,0.3,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
996,11.0,,,195.0,,,,HRC,,0.05,,1.0750000000000002,,0.75,0.015,0.015,0.4,,245.0,
997,11.0,,,195.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.4,,245.0,
998,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
999,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
1000,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
1001,8.5,,,165.0,,,,HRC,0.04,0.1,0.1,0.6,0.15,0.15,,,0.5,,215.0,
1002,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1003,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1004,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1005,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1006,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1007,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1008,12.0,,,510.0,,,,HRC,0.025,0.06,0.075,0.825,0.175,0.95,0.015,0.015,0.4,,275.0,
1009,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,
1010,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,
1011,11.0,5.0,0.2,195.0,,,,HRC,0.025,0.04,0.075,0.8999999999999999,0.175,0.95,0.015,0.015,0.25,,245.0,
1012,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,
1013,9.5,,,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,
1014,9.5,,,230.0,,,,HRC,,0.06,,0.625,,2.375,0.015,0.015,0.3,,275.0,
1015,9.5,,,195.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1016,12.5,,,195.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1017,9.5,5.0,0.2,230.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.4,,275.0,
1018,9.5,5.0,0.2,230.0,,,,HRC,,0.06,,0.625,,3.375,0.015,0.015,0.4,,275.0,
1019,11.0,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,245.0,
1020,11.0,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,245.0,
1021,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1022,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1023,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1024,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1025,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1026,12.5,,,195.0,,,,HRC,,0.025,,0.625,,3.375,0.015,0.015,0.25,,260.0,
1027,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,
1028,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,
1029,9.5,,,230.0,,,,HRC,,0.05,,0.625,,1.55,0.015,0.015,0.4,,275.0,
1030,,,,,,,,HRC,,,,,,,,,,,,
1031,,,,,,,,HRC,,,,,,,,,,,,
1032,,,,,,,,HRC,,,,,,,,,,,,
1033,10.0,3.0,,265.0,,,,HRC,0.015,0.05,0.075,1.05,0.2,3.0,0.009000000000000001,0.0075,0.175,,325.0,0.25
1034,,,,,,,,HRC,,,,,,,,,,,,
1035,8.5,,,200.0,,,,HRC,0.04,0.075,0.1,0.625,0.15,0.15,0.0175,0.0175,0.45,,245.0,
1036,,,,,,,,HRC,,,,,,,,,,,,
1037,,,,,,,,HRC,,,,,,,,,,,,
1038,,,,,,,,HRC,,,,,,,,,,,,
1039,,,,,,,,HRC,,,,,,,,,,,,
1040,,,,,,,,HRC,,,,,,,,,,,,
1041,,,,,,,,HRC,,,,,,,,,,,,
1042,,,,,,,,HRC,,,,,,,,,,,,
1043,,,,,,,,HRC,,,,,,,,,,,,
1044,,,,,,,,HRC,,,,,,,,,,,,
1045,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1046,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1047,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1048,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1049,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1050,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1051,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1052,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1053,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1054,11.0,5.0,0.3,200.0,,240.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1055,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1056,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1057,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1058,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1059,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1060,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1061,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1062,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1063,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1064,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1065,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1066,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1067,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1068,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1069,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1070,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1071,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1072,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1073,11.0,5.0,0.3,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1074,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,
1075,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,
1076,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,
1077,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,
1078,11.0,5.0,0.15,200.0,,180.0,,,0.04,0.075,0.1,0.8,0.15,0.15,0.006,0.005,0.375,,245.0,
1079,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1080,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1081,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1082,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1083,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1084,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1085,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1086,11.0,4.0,0.15,200.0,,,,HRC,0.04,0.075,0.1,0.8,0.15,0.15,0.0175,0.0175,0.375,,245.0,
1087,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1088,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1089,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1090,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1091,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1092,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1093,11.0,5.0,0.2,195.0,,,,HRC,,0.05,,0.65,,0.75,0.015,0.015,0.25,,245.0,
1094,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1095,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1096,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1097,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1098,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1099,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1100,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1101,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1102,9.5,5.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1103,9.5,4.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1104,9.5,4.0,0.1,230.0,,,,HRC,,0.05,,1.4,,0.75,0.015,0.015,0.25,,275.0,
1105,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,1.5,,1.0,0.01,0.01,0.5,,275.0,
1106,9.5,5.0,0.1,230.0,,,,HRC,,0.06,,1.5,,1.0,0.01,0.01,0.5,,275.0,
1107,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,
1108,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,
1109,9.5,5.0,0.1,230.0,,195.0,,BHN,,0.06,,0.7,0.45,0.8,0.015,0.015,0.4,,275.0,
1110,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1111,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1112,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1113,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1114,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1115,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1116,8.5,5.0,0.075,265.0,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1117,8.0,5.0,0.075,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1118,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1119,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1120,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1121,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1122,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1123,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1124,8.0,,,300.0,,,,HRC,,0.075,,1.825,0.35,0.45,0.015,0.015,0.4,,345.0,
1125,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1126,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1127,8.5,,0.075,562.5,,,,HRC,,0.05,,1.2,0.45,0.9,0.015,0.015,0.4,,310.0,
1128,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1129,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1130,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1131,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1132,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1133,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1134,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1135,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1136,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1137,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1138,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1139,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1140,12.0,,,580.0,,,,HRC,0.025,0.05,0.075,0.925,0.175,1.6,0.015,0.015,0.4,,310.0,
1141,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,
1142,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,
1143,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,
1144,11.0,4.0,,165.0,,,,HRC,,0.05,,0.75,,,0.015,0.015,0.175,,475.0,
1145,7.5,,0.075,715.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1146,7.5,,0.075,715.0,,,,HRC,,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1147,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65
1148,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65
1149,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65
1150,23.0,,,650.0,,,,HRC,,0.085,0.15,1.0,0.375,1.15,0.0125,0.01,0.375,0.03,745.0,0.65
1151,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1152,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1153,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1154,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1155,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1156,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1157,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1158,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1159,10.0,3.0,0.075,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
1160,10.0,,,720.0,,,,HRC,0.025,0.05,0.2,1.55,0.375,1.875,0.015,0.015,0.3,,380.0,
